#{"t_start": 1774499007.4843695, "env_id": "None"}
r,l,t
168.47044,139,96514.944973
-63.995338,97,96528.655337
-57.547629,124,96543.715566
134.165015,59,96551.351428
-56.05032,113,96565.208567
145.237203,93,96576.731521
153.963114,81,96588.599572
162.99356,123,96605.296081
-53.21502,141,96624.113305
125.515327,68,96634.46257
157.348994,99,96646.687275
149.151661,76,96656.210917
146.622112,130,96671.995147
-72.373715,80,96683.709648
115.726626,27,96689.319265
105.271712,51,96695.918135
147.662452,97,96707.804296
129.79599,44,96713.646148
119.106102,38,96720.582149
-72.656286,73,96729.758172
-67.100513,99,96743.705317
-73.698038,107,96756.875909
120.079728,73,96766.020356
163.990709,104,96780.54387
-50.524623,128,96797.79331
-52.707679,132,96813.64234
-61.127474,88,96824.483207
133.662983,98,96836.511003
176.507871,135,96856.928403
133.456752,116,96872.806067
-79.370849,98,96886.719051
131.425596,66,96895.019543
134.643454,193,96919.774063
170.160189,130,96937.258709
147.181209,73,96948.139337
113.790032,52,96956.59633
147.691486,73,96967.452779
114.396253,82,96979.41626
142.383357,86,96990.037585
-80.058418,43,96995.708647
-79.009492,87,97006.409241
135.352542,176,97027.444244
151.968428,132,97043.43895
159.660683,122,97058.241287
142.245948,75,97067.554041
139.252251,65,97075.732116
-90.41344,85,97086.345184
-62.608023,104,97099.08412
-106.170517,67,97109.333019
157.697288,117,97123.534216
-87.508636,56,97132.54914
-82.031044,65,97142.54566
116.329601,37,97149.313432
155.668293,112,97162.994325
121.177058,41,97168.429845
150.547621,120,97182.915838
-86.98102,83,97193.199363
132.372138,54,97201.959479
-107.44546,101,97214.348803
-119.611045,62,97222.193983
186.984378,152,97242.214284
113.303759,52,97250.791734
-101.731684,64,97258.917785
126.758236,85,97269.388187
133.501626,51,97277.755421
113.012149,28,97283.428288
137.808391,115,97299.246829
124.899791,86,97311.659805
-93.995059,56,97318.837441
117.564687,151,97338.744435
101.711816,57,97345.990713
-60.32276,77,97357.421904
132.522071,58,97366.694591
113.832267,30,97372.647916
115.534115,35,97377.402614
-85.149592,75,97388.575437
118.793879,44,97396.14197
99.725099,128,97413.803797
129.310148,43,97419.42938
135.879053,60,97427.067828
124.801304,47,97434.968675
114.330011,70,97445.667755
115.406791,52,97452.42144
145.641816,80,97462.380711
151.488975,77,97473.805586
-84.041808,28,97479.518886
118.564601,38,97484.610425
129.360444,51,97491.18891
143.748751,75,97502.369282
142.537707,87,97513.119253
-78.94124,86,97523.745991
134.472663,54,97532.411751
135.931192,69,97541.117889
124.519977,70,97550.015117
131.10615,59,97557.52577
-93.837498,71,97566.506582
-396.542611,57,97748.588572
145.042133,80,97760.384122
-72.398005,84,97770.777164
-58.37125,89,97783.556189
-59.850321,76,97794.836347
-68.81085,74,97804.090255
149.843032,82,97814.282693
128.747949,44,97820.14721
-76.727331,59,97827.642555
119.013984,48,97835.729688
128.892953,44,97841.464413
-118.680725,63,97849.451395
-97.426082,44,97855.224018
130.639467,67,97863.643955
-64.357358,81,97875.50475
164.887589,148,97895.095625
118.118114,25,97900.453544
97.801944,89,97911.44001
121.993911,74,97920.693871
131.870252,47,97928.62394
130.465176,94,97941.896527
130.789126,57,97949.194908
-91.553214,140,97965.967869
132.275734,106,97980.705636
-94.589062,70,97989.50254
112.621146,45,97997.176967
125.929602,43,98002.815263
-78.001845,91,98014.026926
-72.602546,101,98028.130633
157.417139,86,98038.821687
127.006614,50,98045.273258
128.750959,81,98055.33267
-112.76764,72,98064.302015
136.430772,98,98078.068645
-106.053426,51,98086.461875
-74.601308,92,98097.804672
-85.150763,44,98105.393416
156.567397,111,98118.891332
127.19404,50,98125.414875
118.470412,29,98129.462476
-69.155739,151,98149.631235
145.505248,70,98160.187902
-56.206049,99,98174.089031
126.171378,55,98182.907832
135.929652,82,98194.880455
147.518846,97,98208.544834
155.796824,130,98226.059463
138.869483,67,98234.503702
162.00414,147,98254.019516
153.997727,102,98268.3176
118.617698,38,98275.216467
115.441598,37,98280.181432
114.110169,50,98288.452526
118.563846,41,98293.871986
154.748543,133,98309.781775
-94.741658,50,98318.025189
-75.041847,74,98329.037342
-99.056312,96,98342.630074
169.065033,115,98358.416177
103.589794,63,98368.185967
114.646976,47,98376.09265
129.385103,65,98386.123602
143.799724,120,98400.67692
128.965273,41,98406.190839
-87.351316,97,98419.902475
163.30357,107,98433.000144
-79.624372,69,98441.68367
132.515844,101,98455.894524
-54.790926,139,98474.475177
-60.275152,106,98487.367944
-78.14669,49,98495.543414
-77.576316,46,98503.327816
156.01208,81,98513.399848
-87.700195,77,98524.732661
-83.079356,117,98540.699747
118.99579,57,98547.987103
147.265984,85,98560.271485
115.196298,47,98566.385977
149.446016,94,98577.956865
-84.677046,67,98586.393732
140.635629,78,98597.895421
92.58513,84,98608.245945
136.048647,82,98618.366164
125.674273,52,98625.043034
118.9074,46,98632.874304
137.114609,63,98642.621771
-55.140478,110,98657.881158
158.719513,129,98673.479791
136.733413,103,98685.961045
132.759525,46,98693.741154
107.910682,107,98710.624922
-59.983289,118,98724.926116
132.945821,66,98733.22937
139.299122,112,98746.814736
159.868595,97,98760.51291
-92.632942,147,98779.833108
137.047096,90,98790.945672
-105.407121,102,98803.278693
145.119986,91,98814.466794
-91.359512,79,98824.277343
164.087617,117,98840.286647
136.002351,67,98850.587644
124.381807,62,98860.238027
155.107063,109,98873.491771
165.410182,108,98886.651169
135.480137,84,98898.864969
166.534902,133,98914.884313
132.189814,53,98921.650701
114.767318,34,98928.103064
141.433939,94,98941.392387
135.407194,76,98950.827475
-97.765551,72,98961.700399
-83.959916,52,98968.441603
182.552526,131,98984.214283
121.102469,39,98991.2084
159.394745,143,99010.135021
-78.950092,48,99018.157425
133.721337,96,99029.892392
111.0655,48,99036.14199
144.759465,147,99053.829848
-114.032796,109,99068.925622
120.242428,36,99075.537054
123.708543,68,99085.858107
125.783273,44,99093.419378
-245.630615,90,99278.828533
-97.808757,90,99291.668797
-76.378871,74,99302.718651
-51.329463,92,99314.043205
-61.42006,88,99324.87202
87.34859,406,99373.998145
133.243532,62,99381.917228
-67.724428,76,99393.144668
-95.707436,94,99406.600042
-62.109142,60,99418.111345
-66.79222,89,99430.808818
127.368167,78,99442.2863
131.361055,71,99451.225857
145.266178,112,99466.568748
119.421662,51,99474.904471
116.442456,147,99494.373551
125.216897,35,99499.094018
111.486256,47,99507.03124
119.71871,64,99515.095313
159.069574,87,99527.54776
156.831079,154,99547.694806
-68.543047,83,99558.008482
138.531849,98,99570.040786
173.389656,148,99587.891985
115.95361,88,99600.441818
141.744506,81,99610.508186
149.234586,65,99618.720399
144.774088,144,99637.717844
175.088645,111,99651.175354
130.663199,378,99697.12993
-84.795508,81,99708.92695
121.208511,45,99714.832963
138.502884,95,99728.36243
124.326332,66,99736.726585
-98.200243,96,99748.441082
129.92614,53,99757.031861
136.544179,124,99773.757284
-81.754642,168,99795.591972
119.581407,93,99806.948747
141.166256,106,99821.576757
134.421236,94,99834.851773
165.69964,105,99847.684045
-63.478034,67,99856.112655
-93.513616,84,99866.549898
-97.822224,88,99877.384419
127.383147,67,99887.589325
155.62551,138,99904.162706
129.838051,123,99919.124021
114.046334,66,99929.271369
-86.285034,124,99946.104969
127.247702,50,99954.366618
147.188303,118,99970.660593
136.862509,94,99983.957826
146.844189,73,99993.067728
-122.155969,105,100005.831666
167.971162,102,100018.355426
120.97414,82,100030.273669
119.246944,60,100039.710517
141.702477,243,100068.601936
142.331823,151,100088.499589
131.953955,125,100105.411573
175.710258,132,100123.17338
113.322067,31,100127.466538
117.343952,93,100140.774971
117.864724,47,100148.713746
150.562058,166,100170.292886
138.417826,96,100183.902609
157.041942,88,100196.546626
-94.557806,114,100212.137852
110.195711,70,100222.65937
125.819379,43,100228.38744
-79.23394,106,100241.350784
147.718987,108,100254.551737
121.869817,30,100258.696518
149.830248,73,100269.665461
142.459569,70,100278.512528
129.635682,136,100296.821377
155.566237,85,100309.137406
-69.992097,108,100324.063511
123.040836,42,100331.373682
160.852824,97,100343.205991
140.167725,106,100357.86571
157.125689,93,100371.055847
143.819028,77,100382.446478
161.139682,140,100401.139224
186.619069,174,100422.119044
-74.65722,80,100432.137085
134.996386,87,100444.786327
-95.916549,72,100453.981516
135.406476,94,100467.424202
-28.533636,172,100489.962374
-58.845528,103,100502.613491
123.8466,69,100515.155485
147.480529,170,100535.562684
151.410869,122,100552.203228
-88.628603,137,100568.81611
130.135343,71,100577.799128
120.391193,49,100585.95947
133.61158,86,100596.72924
-652.347506,104,100828.796712
-54.772099,140,100845.857309
-75.865383,112,100861.489718
148.848977,117,100877.612476
136.620685,154,100898.050587
126.955036,158,100917.225013
125.17312,57,100924.535831
145.656262,115,100938.695211
114.207791,69,100949.226504
-25.129278,160,100970.360654
-87.020351,96,100983.994058
161.80932,148,101003.747608
151.719901,93,101017.07636
144.669762,118,101031.509904
142.161576,89,101044.341969
146.59686,98,101056.390971
-146.244656,93,101069.650423
140.888184,80,101079.656301
126.390172,127,101095.15304
120.770398,79,101106.901153
114.624249,83,101119.094899
140.963267,79,101129.029799
164.21579,126,101144.393041
-93.969406,67,101154.66455
-63.269108,142,101173.718194
-77.716975,81,101183.78696
137.888349,87,101196.417629
112.934642,30,101202.406669
148.724989,98,101216.338538
-100.054334,87,101227.118157
156.724844,102,101241.478028
149.597707,64,101249.586148
-97.33717,91,101262.738463
125.390159,70,101273.384214
-92.74818,86,101287.84146
-97.854724,81,101299.790739
175.605644,128,101315.461103
124.605868,24,101320.764432
-85.267161,118,101336.977878
132.000579,130,101354.589601
-66.030042,102,101368.999524
159.474776,142,101388.041219
141.776715,78,101397.820115
-98.074085,81,101407.96252
130.900665,60,101415.656565
-60.278808,80,101425.62909
-39.995634,129,101441.34152
139.064226,136,101459.726078
-73.791271,90,101472.641752
134.618989,74,101483.761962
167.505371,138,101502.486514
-90.368709,71,101513.313323
146.178499,92,101526.474332
136.763025,60,101535.98353
-92.75784,91,101547.260691
122.899952,65,101555.56821
-112.951664,88,101566.525445
-71.636096,101,101580.794694
158.270325,110,101596.122702
-97.06233,67,101606.452212
127.561244,55,101615.357059
-86.472663,88,101626.259196
148.667744,87,101637.033174
142.03614,64,101647.017858
118.923871,42,101654.388691
-102.079924,72,101665.224383
118.941396,92,101676.677811
155.737227,84,101687.148761
-42.702927,153,101705.699223
121.981032,32,101710.138323
127.426783,59,101717.718221
-50.400885,98,101729.808397
148.507897,84,101740.273561
-64.903633,186,101764.364538
175.325433,107,101777.580718
148.359853,114,101791.570601
120.370231,54,101798.559647
138.500129,104,101811.416534
140.833091,153,101831.916145
139.645609,89,101844.785951
-42.713534,140,101863.76119
-77.980758,69,101872.555408
-57.972188,106,101885.554062
132.659857,48,101893.646768
131.131709,92,101905.148488
168.608084,152,101925.396609
-77.200962,86,101936.073897
-99.837796,67,101946.375366
116.26446,51,101954.762423
-105.865377,57,101963.9277
119.401469,38,101970.827746
157.725127,144,101988.303876
175.182843,138,102005.046102
149.746195,84,102015.526366
130.912356,66,102023.8795
157.445476,141,102042.827111
141.789972,116,102058.864965
138.426546,84,102071.101052
124.278194,58,102080.366842
140.643029,123,102097.263979
81.244992,140,102114.259883
-98.379221,146,102131.907581
-62.383315,92,102145.119454
147.136573,105,102159.894574
122.974431,58,102169.224621
-521.732327,50,102390.467257
132.972054,59,102399.864113
-64.320331,82,102411.954259
116.507874,42,102419.370463
153.057538,78,102429.179404
-75.264318,115,102445.021631
157.372878,97,102457.089434
132.99435,129,102474.549274
144.313015,69,102485.097085
80.154502,328,102524.012241
154.305038,114,102539.766191
154.790907,138,102556.557885
150.686047,167,102576.666391
138.988781,62,102586.359837
168.351777,129,102605.956884
163.326481,117,102620.271052
150.7867,81,102632.23343
149.262638,235,102662.099545
151.734395,90,102673.448259
166.112658,137,102690.082967
179.938105,171,102712.507125
143.966803,169,102733.01451
-69.645412,128,102748.618229
124.08779,141,102767.648481
-86.393839,80,102777.7641
-81.71658,87,102788.64018
-89.531778,55,102797.580152
145.104002,79,102809.252151
187.520298,149,102829.145381
146.861317,109,102844.302349
142.011297,82,102856.300096
126.523973,44,102863.949878
-52.219567,91,102877.042938
145.900105,97,102889.041808
154.944831,87,102901.653961
-75.730836,78,102911.428648
-83.233819,38,102916.491849
113.228609,81,102926.597347
137.302453,64,102934.7756
105.585771,120,102951.198023
-80.40716,43,102956.875804
114.495582,29,102961.021698
180.926784,106,102974.140899
123.970948,64,102984.120836
-91.575513,106,102999.142509
125.145522,141,103018.078134
148.671538,68,103028.554525
150.583478,130,103046.21732
-63.47669,90,103059.145487
133.428656,161,103078.612759
120.843046,75,103088.042589
158.133057,112,103101.793428
135.661052,52,103110.323582
138.167371,84,103120.805589
146.71682,98,103132.983192
-85.311924,84,103145.61807
117.363826,50,103152.124899
186.32798,141,103169.176743
129.491116,77,103178.805359
186.485285,142,103197.846171
130.586517,68,103208.296471
123.63527,48,103216.397936
164.528626,136,103234.638892
-87.543879,73,103245.640359
-98.802995,59,103254.962112
119.179045,48,103261.24191
148.135095,114,103276.984257
146.494952,121,103293.604114
152.940354,115,103307.779752
135.728943,112,103321.48439
124.463586,77,103331.231015
-66.144393,81,103343.154783
-87.061021,72,103354.101335
117.524695,38,103359.224171
130.52399,91,103370.500257
130.288855,96,103384.203631
119.761064,59,103393.533427
-86.99075,60,103401.35089
123.924944,37,103408.201718
120.197291,47,103416.166058
176.927555,145,103433.776261
126.713172,57,103442.833619
157.118916,137,103459.566364
119.382025,116,103473.826706
115.971579,41,103481.115305
-89.382416,119,103495.61544
-47.954512,96,103509.358227
125.303058,37,103516.140561
109.964527,89,103527.185299
-47.882165,95,103540.768817
-103.906072,62,103550.444555
-69.076925,80,103562.319596
-95.474668,94,103573.936048
-98.444205,81,103585.878062
132.06879,114,103599.923182
-99.78874,144,103617.43706
99.898193,310,103656.078263
-66.467307,101,103670.368778
-81.050588,89,103683.245445
-107.041312,53,103691.891623
125.253305,84,103706.205132
166.139696,188,103728.71305
-708.101286,44,104015.366398
144.361868,89,104026.442798
113.313173,23,104031.616236
-85.434258,62,104041.283588
158.545739,125,104058.400097
130.939164,46,104066.276202
170.661207,137,104084.684501
149.026894,93,104097.971371
124.3908,44,104105.597059
148.192026,105,104120.328879
157.810458,68,104130.774934
-15.293122,123,104145.815293
147.222621,76,104157.127121
117.291289,49,104165.358492
-88.216275,136,104181.803491
125.844287,156,104202.530712
143.204434,96,104216.19725
100.933584,129,104233.712652
130.689148,56,104242.762013
-79.45197,111,104258.200812
-91.526387,58,104265.640143
167.774799,108,104278.887856
168.191469,136,104297.245515
-86.247491,58,104304.693772
-80.768774,68,104313.312071
176.750206,137,104329.920013
109.965365,73,104339.146677
153.74076,135,104357.345783
114.088324,141,104374.449144
154.117246,91,104385.781367
137.428721,111,104401.112622
-93.53746,40,104406.587104
-83.573132,54,104415.341397
122.146793,57,104422.717762
120.032878,49,104429.109798
123.041374,115,104443.138933
123.185732,89,104456.040405
138.824516,94,104467.752987
161.675876,113,104483.386866
147.84286,116,104499.492665
-77.604866,94,104512.941205
141.385084,104,104527.630227
