#{"t_start": 1774620676.1220536, "env_id": "None"}
r,l,t
156.27265,63,50059.673148
123.517916,23,50064.589437
124.188766,47,50072.04637
149.995782,51,50078.093809
114.428829,15,50082.182867
132.297148,54,50090.351176
-85.019685,40,50097.032962
-75.101923,61,50105.902577
169.621277,118,50120.756598
-63.378787,52,50127.013293
-56.751013,76,50137.48438
142.978693,50,50143.427652
164.262396,63,50150.748558
161.75712,76,50159.496497
140.959243,54,50167.652542
164.562282,58,50174.410937
144.730795,51,50182.273467
126.681841,40,50188.959284
131.499511,39,50193.740785
-89.210011,49,50201.37227
157.574105,88,50211.289381
147.323906,43,50216.493609
164.50534,83,50227.684444
-64.688757,64,50235.070161
116.285772,18,50239.474974
144.632922,65,50248.808641
-71.386722,59,50255.766114
156.889907,73,50264.11666
141.56969,68,50273.736011
96.244904,106,50287.330232
123.373863,100,50298.475848
145.709897,62,50307.459646
144.727081,60,50316.249439
138.00024,113,50328.805576
126.019086,52,50335.045814
126.081112,42,50341.962199
129.044318,40,50348.658634
173.447945,101,50359.918974
120.943474,67,50369.478307
130.250862,39,50376.088937
149.919756,45,50381.521508
155.28236,57,50388.195585
121.079382,51,50396.02871
120.968222,54,50404.1784
115.237424,19,50408.688177
159.330252,61,50415.778256
163.736002,62,50424.757228
154.132793,49,50430.592942
-72.777253,43,50435.811751
141.533067,43,50441.027319
159.419586,55,50447.4959
131.527236,30,50451.330707
140.744297,53,50459.376631
135.672736,117,50474.109061
140.785255,49,50479.975963
159.305622,125,50493.723618
182.74923,78,50502.593136
134.375275,41,50509.38662
140.010845,39,50514.193264
134.032935,33,50518.371684
141.413007,52,50524.528458
170.499311,88,50534.436941
128.554184,72,50542.672767
163.30558,67,50550.374926
120.285662,31,50556.137485
-113.319295,64,50565.339284
-165.420155,151,50583.633311
175.065887,96,50594.374707
141.510949,48,50601.928321
149.733776,85,50611.580975
146.419705,59,50618.461878
138.002851,38,50624.950624
134.388485,59,50633.619125
118.400993,22,50638.423395
-89.158479,48,50645.945875
160.716489,77,50654.750501
-78.315041,54,50662.917063
160.369714,63,50670.270651
158.439246,60,50679.054952
155.594007,53,50687.100278
-98.170736,60,50694.093411
-77.323182,41,50699.106165
153.591511,122,50712.589153
132.589019,46,50719.883975
143.176441,54,50726.256137
151.006995,56,50734.637083
130.416559,34,50738.913313
157.80029,67,50748.411637
155.792859,58,50755.175221
129.131485,30,50759.039204
138.844211,52,50765.197663
120.967988,25,50770.336436
141.677198,95,50780.979922
143.164219,45,50786.449358
135.768393,40,50791.341206
-118.444732,118,50804.385233
119.943525,31,50810.147991
181.532478,83,50821.309478
170.587893,83,50832.518426
146.001441,60,50841.315758
173.53319,97,50852.176987
150.716471,55,50858.66909
126.414901,27,50864.002723
118.823151,28,50869.456637
144.788738,51,50877.294149
171.243089,85,50886.897752
119.007887,27,50892.230589
160.467389,55,50898.692719
143.624508,46,50904.196795
116.404138,32,50910.061235
133.247053,51,50916.109823
164.361632,87,50925.956014
125.15746,26,50929.393432
140.283331,48,50936.942692
148.369062,72,50947.014217
145.842596,91,50957.303178
138.90976,46,50962.834728
137.975165,36,50969.154554
-82.328068,29,50972.980071
154.413893,62,50981.983804
173.315218,66,50989.689
126.900225,41,50996.519954
152.363277,82,51005.828512
165.65196,81,51016.805968
121.668058,21,51021.524691
116.738598,28,51025.163241
135.9127,40,51031.879496
-83.958672,109,51044.016244
148.994245,51,51050.127467
166.479348,85,51061.545977
-28.519835,81,51070.737857
165.71189,72,51080.757386
121.927166,81,51089.947282
154.288359,62,51098.935945
131.728872,53,51105.184163
140.05338,41,51111.989816
128.290417,34,51116.270554
150.676607,46,51123.606212
160.362958,64,51131.049737
126.345128,28,51136.486876
116.35467,28,51140.117022
186.470414,107,51152.010651
148.22977,64,51161.204988
140.948292,70,51171.058568
133.25588,68,51180.687395
-80.859443,42,51187.597067
145.003187,45,51193.008064
137.908163,41,51199.808832
154.949061,65,51207.319286
148.216037,63,51214.632185
154.996703,53,51220.881084
124.532146,47,51226.503105
148.651943,53,51232.747035
118.805958,24,51235.981638
-401.263543,6,51387.921808
-88.456894,66,51395.563565
133.627347,31,51401.329907
-92.70575,58,51409.903451
-57.937139,61,51418.816443
-81.71686,56,51427.183719
131.874627,61,51436.069837
139.072001,47,51441.691346
-75.416276,33,51445.846762
139.109076,55,51454.125644
-75.964294,86,51463.909729
139.60378,44,51471.004301
140.472718,39,51477.590306
153.036285,61,51484.697926
148.263225,44,51491.804119
164.264231,81,51502.821705
134.448958,39,51507.630949
-55.365591,69,51515.602065
-73.748657,64,51523.006599
-121.819374,110,51535.208347
120.937089,33,51541.182643
115.73139,20,51545.788345
136.427866,35,51550.188435
156.563119,63,51557.488624
-94.32722,81,51568.495248
122.43086,103,51580.005347
128.30918,33,51585.976932
145.992387,47,51591.590888
126.395655,26,51596.833127
157.674454,61,51605.757027
116.64195,19,51610.250031
153.991938,65,51617.755481
139.460587,38,51624.248958
114.998976,23,51629.174125
143.724684,48,51636.696203
117.306897,31,51640.643115
165.288572,67,51650.147081
124.099688,47,51657.566374
143.729411,44,51664.689186
152.991205,113,51679.038525
-80.833481,35,51683.426588
97.729741,129,51699.462093
-87.904934,59,51708.126575
141.145905,51,51714.188966
123.769003,35,51718.646803
120.980276,66,51726.284976
122.28529,23,51729.410752
-59.500227,83,51740.58507
133.931019,45,51747.803683
132.953178,34,51752.083382
143.674136,56,51758.642523
134.11309,39,51765.241804
133.592782,44,51772.404309
-50.70997,58,51779.171
-104.331314,64,51788.364795
160.82957,70,51796.398438
114.946511,15,51798.68375
125.082902,49,51804.508933
119.835563,21,51807.420974
99.153262,78,51818.079611
146.642369,50,51824.045038
118.388384,32,51828.095367
169.579276,72,51838.163159
153.45597,52,51846.127972
146.343848,53,51854.205807
-52.832966,62,51863.226636
128.13489,44,51870.360905
165.735639,61,51877.468245
162.731157,114,51891.907
144.964942,57,51898.579328
-75.537864,56,51906.967117
178.573267,112,51921.169776
158.991527,53,51929.248508
166.30521,81,51938.500059
149.758882,70,51948.356886
170.519782,63,51955.665855
153.423044,60,51964.435061
122.29771,23,51969.357974
150.787964,97,51980.250698
-73.004488,48,51986.10894
142.46139,67,51993.822676
113.902111,28,51997.463176
116.45639,25,52002.591691
154.591375,126,52018.26615
117.422861,26,52021.77717
146.903295,52,52029.712285
161.800304,108,52041.708432
130.913083,41,52046.708454
179.402079,79,52057.481431
139.775685,54,52065.650449
-122.799127,73,52074.009437
126.348417,36,52080.299597
155.646788,65,52089.619381
-71.402529,66,52097.223619
173.531869,80,52108.09864
155.242107,58,52116.672572
122.548511,27,52120.222755
143.295721,45,52125.666801
149.799455,46,52131.190059
134.398865,60,52139.973913
133.745305,36,52146.256204
136.269668,39,52151.042983
125.639259,31,52154.988535
122.130302,24,52158.205495
89.893757,113,52172.546041
137.53593,36,52178.820665
-54.379709,112,52193.081664
-74.350612,54,52201.236491
164.26527,64,52208.66141
124.243435,30,52212.514737
-82.109515,94,52224.882724
124.252312,24,52229.905749
148.434701,62,52238.907008
155.917863,66,52246.516414
128.271197,48,52254.069034
182.08243,85,52265.486533
127.894826,29,52269.236036
123.598587,36,52273.716095
111.582985,44,52280.828637
141.654076,45,52286.258771
121.081906,29,52291.813535
123.446555,36,52298.090561
132.897475,40,52304.788155
157.256071,54,52311.12931
143.172744,45,52316.525635
161.104121,56,52324.888219
129.891781,30,52330.531769
125.643332,32,52334.590941
114.712125,35,52340.773258
138.306168,128,52354.880995
115.163279,29,52360.417712
168.46384,76,52370.878572
128.488518,55,52379.136706
-18.743247,110,52393.138016
162.838179,98,52405.903827
161.359241,108,52417.896832
-116.623785,81,52427.073128
115.695683,22,52431.893123
-69.234236,88,52443.629726
123.76258,23,52446.742679
167.138114,61,52455.6253
-78.309023,72,52463.849643
165.903166,65,52473.187003
178.790822,89,52485.006731
120.122497,30,52488.847634
117.238556,26,52494.080559
152.675161,61,52502.975109
154.691797,59,52509.866929
164.241788,83,52521.054886
139.911347,36,52525.53994
173.198079,66,52533.177836
127.126587,78,52542.054357
144.013154,56,52548.607876
123.066463,29,52554.15044
121.231863,22,52558.975691
152.389326,56,52567.349997
119.237264,31,52573.100814
149.776668,45,52580.297719
145.71624,55,52588.580564
155.228992,85,52598.18456
149.527426,55,52604.644654
154.087077,53,52612.683935
-70.571536,52,52620.655863
154.757941,65,52629.977129
-82.906666,24,52633.210389
116.152997,19,52637.699893
143.635346,49,52643.540374
134.381411,37,52649.92449
147.956043,87,52661.50086
123.647685,26,52666.718693
140.15504,60,52673.683435
114.471059,17,52676.186414
136.024662,36,52682.456256
114.08312,18,52686.854474
182.925125,90,52696.957678
126.529171,33,52701.118082
122.829723,22,52705.939061
129.182853,60,52714.708426
125.141653,37,52721.101328
153.014446,90,52731.247526
112.327058,29,52736.808632
120.937813,39,52741.595869
148.726702,61,52750.477639
-436.540212,11,52895.316047
178.600508,77,52905.860834
130.027634,30,52909.725614
120.030903,23,52914.635086
128.880534,58,52923.218488
116.378566,27,52926.770739
133.167249,43,52931.986625
117.904189,20,52936.591014
149.176115,57,52945.067394
135.150677,39,52949.869398
119.927036,22,52954.689162
-109.173405,88,52966.379031
126.534468,27,52969.900067
114.283934,19,52972.603004
145.252913,41,52979.403135
144.895275,46,52984.943876
-68.154901,54,52993.085494
144.352739,93,53005.340095
-211.519554,381,53045.872857
-62.711667,60,53054.677672
158.74226,66,53064.112948
-79.813941,74,53074.372271
151.2107,47,53080.007762
150.406796,81,53091.007715
-76.967303,51,53098.867241
-45.993256,83,53110.039325
-77.114254,62,53119.038912
113.811546,16,53121.43621
123.731648,41,53128.265392
154.474361,67,53135.985791
-100.498141,86,53147.505775
116.438985,18,53151.910967
-190.628955,147,53167.974116
148.599861,82,53177.287254
156.543314,50,53185.050107
143.29623,59,53193.745216
-132.573004,155,53212.471294
-42.562524,77,53223.061558
137.25264,45,53228.477882
166.48545,81,53239.469449
-83.214797,45,53244.912965
125.789932,29,53250.464643
-94.385362,115,53263.199169
145.051309,80,53272.29897
-41.809194,93,53282.73729
160.801187,59,53291.436906
137.00788,48,53298.965811
162.012534,59,53307.630114
148.771146,61,53316.516704
137.160576,51,53324.364141
115.680893,28,53329.809549
138.97488,43,53335.032628
145.332895,59,53343.746882
166.730629,66,53353.201899
133.814593,46,53360.527411
116.411659,21,53363.449589
-79.394526,42,53368.564673
134.126974,42,53373.694498
123.472606,25,53377.048848
134.590432,39,53383.644477
121.765368,30,53387.572627
117.244175,22,53392.391909
133.437488,68,53402.01019
117.668041,30,53407.662323
115.909136,30,53411.556589
146.364743,46,53417.089203
160.11746,77,53427.671718
162.227197,85,53437.317107
183.53402,84,53446.825398
135.577157,63,53455.918734
-56.200057,110,53468.122222
141.979062,54,53474.464226
-83.373136,107,53488.164284
133.953087,74,53498.398874
182.819123,87,53508.178489
160.999954,55,53516.43802
-56.599677,69,53524.358448
133.448242,57,53531.046366
147.335707,48,53536.789706
118.979035,22,53541.606769
136.867669,42,53548.50846
155.05582,78,53559.17669
147.857239,47,53566.61175
167.264132,92,53578.721938
138.359974,41,53583.784745
125.981475,99,53594.861342
-53.088326,62,53603.847845
124.280981,37,53608.44882
132.195221,72,53618.478256
-87.60976,94,53628.990866
130.547089,46,53636.331939
143.696499,53,53642.59502
-88.583517,70,53652.416391
141.804267,39,53659.001744
140.352933,49,53666.641512
122.73422,22,53669.655859
147.218752,53,53675.915266
124.471543,31,53681.667014
-245.665982,198,53703.07667
168.348201,67,53712.588172
134.240139,44,53717.885427
146.351429,69,53727.621632
-40.09996,74,53736.070792
121.626127,34,53740.337909
150.1749,45,53745.76937
138.976537,45,53752.974386
113.074003,47,53760.400373
147.462912,59,53769.068051
159.792937,71,53778.999846
122.592699,38,53783.693851
137.607452,42,53790.608303
171.824107,88,53800.534204
136.011042,39,53807.136213
129.721594,29,53812.68361
-74.792058,50,53820.429105
173.268126,82,53831.531706
145.98495,48,53839.051656
149.582617,55,53847.32164
130.820828,68,53856.948396
-139.177839,158,53875.973495
144.081171,50,53881.914165
143.791279,41,53888.713762
120.045589,20,53893.329874
162.125972,62,53900.523543
117.246578,66,53909.901242
140.07127,39,53914.700741
153.046601,49,53920.55687
117.438486,24,53925.568911
139.520973,36,53930.051726
154.596402,63,53937.358706
-25.367946,79,53946.336072
134.932354,53,53954.408424
142.397028,46,53961.711866
133.869983,38,53968.209729
-91.278491,71,53978.149509
130.155733,33,53982.334717
139.978929,58,53989.134317
128.250193,35,53995.304991
124.035046,28,54000.760854
114.714571,16,54004.966047
-58.533131,56,54013.327136
128.702543,41,54020.141503
138.63022,39,54026.737317
137.081299,55,54033.217651
-60.621171,68,54041.026324
115.983227,25,54044.37761
-74.245993,48,54051.927285
122.445282,32,54057.787872
166.635699,95,54070.228962
157.313202,85,54079.810547
165.224369,65,54089.081746
155.477099,62,54096.275872
134.902182,42,54103.171092
163.935813,78,54112.047015
132.405648,48,54119.588156
150.811711,55,54127.838467
147.144395,49,54135.464021
-126.302395,123,54149.024127
169.018044,81,54158.207504
147.993521,52,54166.172404
149.057297,61,54175.095177
117.275438,26,54178.535171
129.100794,43,54183.749053
156.686156,67,54191.454238
132.174822,32,54195.507229
148.116462,54,54203.671034
129.410324,38,54210.163131
143.369462,54,54218.33687
146.846823,53,54226.396152
129.208716,53,54232.644041
157.720031,53,54240.703969
-323.589343,21,54393.84347
179.823754,84,54403.31663
150.561288,54,54411.44736
123.948186,29,54417.002895
131.296459,44,54422.324428
-48.877926,58,54429.101722
-68.191669,42,54434.194412
142.966147,52,54440.351702
138.013223,50,54446.274618
161.097758,85,54455.878854
122.486179,28,54459.535408
120.847404,21,54464.25035
-58.163163,73,54472.56565
-113.130376,121,54485.947186
-44.575969,72,54495.996058
121.84104,30,54501.640439
-73.132383,36,54507.944192
-73.54467,109,54521.884978
152.18138,47,54529.31171
115.175409,24,54532.54857
135.874536,66,54541.979565
151.027453,49,54549.613176
-82.572043,114,54564.083211
132.017749,54,54570.454167
-80.074928,69,54580.18754
176.193621,83,54591.380385
153.111021,49,54599.020234
143.6401,74,54607.488704
145.844558,54,54615.629398
-93.274116,83,54626.822262
121.989689,33,54632.791212
90.824681,102,54646.008731
144.829286,84,54657.299714
144.751236,42,54664.230765
135.843571,52,54670.360185
130.642095,138,54685.477837
136.305869,59,54692.350136
146.399835,58,54700.910686
139.335829,54,54709.076748
107.108758,67,54716.80894
149.23492,52,54724.767306
114.920256,17,54729.059826
121.291959,33,54733.260523
130.962083,44,54740.370986
117.571892,19,54744.858757
129.703756,33,54749.010959
174.941118,78,54759.71928
147.933646,67,54769.218674
138.990371,98,54780.193476
-22.863312,86,54789.874849
133.033985,32,54795.737261
103.359765,142,54811.305628
157.77887,65,54820.616644
154.46901,57,54829.084213
138.960236,47,54836.503795
142.229974,47,54843.94896
-69.915608,57,54852.416763
184.920748,88,54864.097663
142.394388,57,54870.820946
133.434477,35,54876.982539
129.168322,43,54882.20127
119.176241,57,54888.891589
148.272742,54,54895.244003
-47.482359,135,54911.858927
160.940295,64,54921.075031
156.30034,61,54928.248021
-32.898955,97,54940.899149
154.122241,49,54948.510253
-73.187482,44,54955.621819
160.034177,118,54970.477798
131.832092,31,54976.241802
155.908083,54,54984.412517
127.071034,35,54988.792919
148.621717,61,54995.899942
128.086731,31,54999.878131
131.760501,33,55005.837707
126.376113,29,55011.392864
192.682386,101,55022.686195
148.376558,50,55030.440763
104.579676,77,55039.177825
123.275455,24,55044.206606
116.385958,37,55050.588645
119.435126,46,55056.117703
171.82521,83,55065.566508
137.7833,41,55070.574426
168.990772,78,55081.240945
152.170798,48,55086.983868
142.58802,63,55096.112117
150.108129,49,55103.74025
136.829573,37,55110.124862
181.726726,103,55121.644157
155.053073,56,55129.996215
133.141677,79,55140.776563
119.096062,27,55146.09695
114.160152,40,55152.798792
133.283873,41,55157.807326
173.024194,83,55167.187757
127.779081,28,55172.632522
142.399016,71,55182.552692
135.005181,42,55187.655023
110.878606,56,55196.045512
-63.414506,54,55204.208254
-63.124042,67,55213.74339
-75.806866,50,55221.49211
145.00843,48,55227.231139
154.089571,53,55235.275349
129.529352,41,55242.075506
